Line,RECS,UsedAlt_m,GHead_deg,Lat_deg,Lon_deg,Galt_m,Gtm_sec,mereni
820,2444,88,270,49.179600,15.892542,601.70,26678,1262.68
820,2445,92,269,49.179577,15.892061,604.10,26679,1246.57
820,2446,94,268,49.179557,15.891606,604.80,26680,1272.59
820,2447,99,267,49.179533,15.891142,605.60,26681,1446.49
820,2448,103,267,49.179507,15.890681,606.10,26682,1515.01
820,2449,105,266,49.179477,15.890216,607.60,26683,1523.10
820,2450,106,266,49.179448,15.889742,608.20,26684,1666.81
820,2451,107,266,49.179420,15.889272,608.50,26685,1668.81
820,2452,107,266,49.179395,15.888819,607.70,26686,1705.06
820,2453,107,266,49.179378,15.888359,607.40,26687,1581.83
820,2454,106,266,49.179367,15.887896,608.00,26688,1447.17
820,2455,106,266,49.179367,15.887442,608.60,26689,1508.06
820,2456,105,268,49.179370,15.886974,609.70,26690,1404.42
820,2457,102,269,49.179378,15.886512,610.10,26691,1423.87
820,2458,102,270,49.179392,15.886050,610.40,26692,1308.03
820,2459,102,271,49.179406,15.885591,610.50,26693,1433.06
820,2460,101,272,49.179423,15.885131,611.40,26694,1383.26
820,2461,100,273,49.179437,15.884666,612.60,26695,1390.68
820,2462,97,273,49.179453,15.884204,613.70,26696,1276.62
820,2463,97,273,49.179473,15.883742,614.40,26697,1401.13
820,2464,96,274,49.179495,15.883282,614.80,26698,1337.22
820,2465,95,274,49.179516,15.882822,615.00,26699,1243.32
820,2466,93,274,49.179537,15.882364,615.20,26700,1237.59
820,2467,92,274,49.179557,15.881909,615.30,26701,1224.80
820,2468,91,275,49.179577,15.881456,615.60,26702,1249.24
820,2469,89,275,49.179593,15.881006,616.10,26703,1158.85
820,2470,88,275,49.179610,15.880560,616.90,26704,1111.95
820,2471,87,274,49.179623,15.880117,617.60,26705,1197.44
820,2472,88,274,49.179635,15.879681,618.40,26706,1205.97
820,2473,86,274,49.179643,15.879252,619.30,26707,1265.56
820,2474,85,273,49.179645,15.878836,621.00,26708,1302.98
820,2475,85,273,49.179643,15.878429,623.60,26709,1332.55
820,2476,85,273,49.179647,15.878037,626.80,26710,1150.68
820,2477,84,272,49.179653,15.877676,629.40,26711,1237.58
820,2478,85,272,49.179663,15.877304,632.90,26712,1272.30
820,2479,85,272,49.179672,15.876949,635.30,26713,1213.43
820,2480,84,272,49.179678,15.876589,638.00,26714,1232.71
820,2481,85,272,49.179683,15.876259,638.90,26715,1280.81
820,2482,84,272,49.179682,15.875927,639.70,26716,1214.92
820,2483,84,272,49.179675,15.875599,641.00,26717,1214.19
820,2484,83,271,49.179663,15.875274,643.00,26718,1186.96
820,2485,81,270,49.179647,15.874952,644.70,26719,1180.65
820,2486,79,269,49.179623,15.874622,645.80,26720,1115.34
820,2487,79,268,49.179597,15.874294,646.10,26721,1099.89
820,2488,78,266,49.179575,15.873962,646.20,26722,1160.83
820,2489,76,265,49.179555,15.873631,646.80,26723,1153.23
820,2490,76,265,49.179533,15.873294,647.20,26724,1095.03
820,2491,73,265,49.179513,15.872954,647.50,26725,1084.41
820,2492,73,265,49.179495,15.872606,648.10,26726,1025.90
820,2493,72,266,49.179480,15.872252,648.70,26727,1084.19
820,2494,71,266,49.179465,15.871892,649.10,26728,1060.39
820,2495,71,266,49.179457,15.871532,648.80,26729,1023.59
820,2496,71,266,49.179448,15.871162,648.90,26730,1034.45
820,2497,72,268,49.179445,15.870796,648.70,26731,1008.01
820,2498,73,268,49.179438,15.870424,648.80,26732,1069.84
820,2499,72,269,49.179435,15.870050,648.90,26733,1072.87
820,2500,75,269,49.179433,15.869666,649.10,26734,1100.27
820,2501,76,270,49.179438,15.869282,648.60,26735,1074.27
820,2502,78,270,49.179447,15.868894,647.90,26736,1134.05
820,2503,81,271,49.179453,15.868507,647.00,26737,1069.56
820,2504,82,272,49.179460,15.868111,646.50,26738,1071.53
820,2505,83,272,49.179470,15.867717,644.90,26739,1241.86
810,2506,86,272,49.179483,15.867321,643.20,26740,1159.23
810,2507,87,273,49.179500,15.866922,641.50,26741,1284.72
810,2508,87,273,49.179520,15.866522,640.20,26742,1311.32
810,2509,88,274,49.179545,15.866119,638.70,26743,1286.47
810,2510,88,274,49.179583,15.865706,637.80,26744,1309.64
810,2511,89,276,49.179643,15.865314,635.90,26745,1244.62
810,2512,89,278,49.179728,15.864924,634.40,26746,1291.91
810,2513,90,281,49.179840,15.864555,632.30,26747,1227.63
810,2514,90,281,49.179973,15.864197,630.00,26748,1376.74
810,2515,90,290,49.180128,15.863855,627.80,26749,1297.61
810,2516,90,295,49.180300,15.863529,626.30,26750,1337.87
810,2517,91,301,49.180475,15.863204,625.50,26751,1279.76
810,2518,90,304,49.180636,15.862869,625.40,26752,1261.16
810,2519,89,307,49.180763,15.862514,626.00,26753,1314.22
810,2520,90,307,49.180855,15.862141,626.30,26754,1176.18
810,2521,90,307,49.180915,15.861756,626.60,26755,1189.90
810,2522,91,299,49.180942,15.861362,628.10,26756,1236.90
810,2523,92,292,49.180937,15.860977,629.20,26757,1253.86
810,2524,93,284,49.180897,15.860612,630.20,26758,1307.32
810,2525,97,277,49.180828,15.860259,631.70,26759,1261.05
810,2526,97,269,49.180728,15.859936,632.50,26760,1270.44
810,2527,99,262,49.180603,15.859642,632.60,26761,1246.01
810,2528,102,254,49.180453,15.859381,632.80,26762,1380.87
810,2529,103,246,49.180282,15.859151,633.30,26763,1400.79
810,2530,106,238,49.180107,15.858939,633.60,26764,1508.17
810,2531,108,231,49.179933,15.858726,634.00,26765,1482.27
810,2532,108,231,49.179758,15.858512,634.20,26766,1436.02
810,2533,108,222,49.179507,15.858492,632.80,26767,1557.99
810,2534,108,222,49.179265,15.858482,632.70,26768,1568.97
810,2535,107,204,49.179028,15.858554,632.30,26769,1549.97
810,2536,106,194,49.178793,15.858695,631.80,26770,1560.16
810,2537,99,182,49.178570,15.858897,631.00,26771,1460.49
810,2538,99,182,49.178360,15.859172,630.30,26772,1453.68
810,2539,97,159,49.178173,15.859451,628.10,26773,1589.69
810,2540,93,151,49.178016,15.859775,626.50,26774,1423.36
810,2541,88,143,49.177892,15.860139,625.50,26775,1447.75
810,2542,83,135,49.177800,15.860542,625.50,26776,1264.87
810,2543,80,127,49.177745,15.860959,625.50,26777,1247.10
810,2544,76,119,49.177695,15.861376,625.30,26778,1252.17
810,2545,70,112,49.177683,15.861799,625.10,26779,1113.91
810,2546,68,105,49.177725,15.862232,625.50,26780,1080.80
810,2547,68,98,49.177768,15.862661,625.80,26781,1082.50
810,2548,68,92,49.177827,15.863089,626.00,26782,1087.66
810,2549,69,87,49.177923,15.863502,626.20,26783,1168.93
810,2550,70,81,49.178016,15.863914,626.30,26784,1115.75
810,2551,71,77,49.178106,15.864332,626.20,26785,1072.83
810,2552,73,75,49.178178,15.864759,625.60,26786,1219.05
810,2553,75,74,49.178247,15.865182,624.50,26787,1139.53
810,2554,76,74,49.178303,15.865601,623.10,26788,1156.57
810,2555,77,75,49.178343,15.866015,621.90,26789,1164.50
810,2556,76,77,49.178360,15.866431,621.70,26790,1161.23
810,2557,76,80,49.178363,15.866841,621.30,26791,1199.01
810,2558,74,83,49.178360,15.867247,620.80,26792,1190.64
810,2559,74,86,49.178355,15.867651,620.20,26793,1131.82
810,2560,72,88,49.178350,15.868042,619.70,26794,1203.72
810,2561,70,90,49.178345,15.868449,620.30,26795,1111.94
810,2562,69,91,49.178348,15.868836,620.30,26796,1118.07
810,2563,67,91,49.178353,15.869242,621.50,26797,1047.56
810,2564,65,91,49.178363,15.869634,623.10,26798,1103.77
810,2565,64,90,49.178378,15.870026,624.90,26799,1119.58
810,2566,63,90,49.178393,15.870412,626.50,26800,1102.34
810,2567,62,89,49.178417,15.870791,628.40,26801,1105.94
810,2568,60,88,49.178443,15.871161,630.50,26802,1033.69
810,2569,58,87,49.178470,15.871519,633.40,26803,1050.35
810,2570,57,86,49.178497,15.871874,635.80,26804,1000.46
810,2571,59,85,49.178527,15.872226,638.10,26805,937.94
810,2572,60,84,49.178556,15.872580,640.00,26806,1062.98
810,2573,60,84,49.178587,15.872939,640.60,26807,1015.01
810,2574,61,84,49.178612,15.873304,640.10,26808,1093.72
810,2575,60,84,49.178638,15.873671,639.00,26809,1046.42
810,2576,60,84,49.178666,15.874042,637.70,26810,1025.89
810,2577,62,84,49.178697,15.874417,637.00,26811,998.22
810,2578,62,84,49.178725,15.874797,636.00,26812,1064.15
810,2579,61,84,49.178750,15.875181,635.00,26813,992.02
810,2580,62,85,49.178770,15.875569,633.50,26814,1038.99
810,2581,64,85,49.178780,15.875959,632.00,26815,1005.09
810,2582,67,85,49.178788,15.876356,629.70,26816,1076.83
810,2583,67,86,49.178792,15.876759,627.20,26817,1131.71
810,2584,69,88,49.178797,15.877174,624.60,26818,1194.49
810,2585,70,88,49.178798,15.877607,623.10,26819,1126.77
810,2586,71,89,49.178793,15.878001,620.10,26820,1078.52
810,2587,72,90,49.178785,15.878400,617.90,26821,1130.73
810,2588,72,91,49.178780,15.878816,616.40,26822,1196.35
810,2589,73,92,49.178777,15.879229,614.50,26823,1134.07
810,2590,74,92,49.178773,15.879636,612.50,26824,1212.02
810,2591,73,92,49.178772,15.880054,611.20,26825,1196.11
810,2592,73,92,49.178778,15.880474,609.10,26826,1195.02
810,2593,72,91,49.178792,15.880894,607.20,26827,1115.60
810,2594,72,90,49.178813,15.881316,605.50,26828,1163.12
810,2595,72,89,49.178837,15.881742,604.30,26829,1190.65
810,2596,71,88,49.178863,15.882171,603.50,26830,1057.07
810,2597,70,87,49.178891,15.882587,602.40,26831,1153.04
810,2598,69,86,49.178917,15.883006,601.60,26832,1158.32
810,2599,69,85,49.178942,15.883426,600.90,26833,1140.01
810,2600,68,86,49.178962,15.883845,600.10,26834,1093.43
810,2601,67,85,49.178980,15.884267,599.30,26835,1071.99
810,2602,67,86,49.178993,15.884699,598.80,26836,1097.14
810,2603,68,86,49.179007,15.885116,598.10,26837,1137.82
810,2604,69,87,49.179017,15.885522,597.40,26838,1107.66
810,2605,71,87,49.179018,15.885951,596.90,26839,1204.21
810,2606,71,88,49.179023,15.886372,596.40,26840,1132.75
810,2607,72,89,49.179010,15.886796,595.60,26841,1157.12
810,2608,74,90,49.178997,15.887236,594.90,26842,1191.11
810,2609,77,91,49.178978,15.887679,594.90,26843,1283.21
810,2610,78,93,49.178956,15.888109,594.70,26844,1309.92
810,2611,78,93,49.178930,15.888534,594.40,26845,1300.33
810,2612,80,95,49.178897,15.888949,593.10,26846,1351.27
810,2613,80,96,49.178862,15.889369,591.90,26847,1435.50
810,2614,81,96,49.178828,15.889797,591.20,26848,1495.28
810,2615,81,97,49.178793,15.890232,590.30,26849,1478.47
810,2616,80,97,49.178765,15.890674,589.60,26850,1478.06
810,2617,81,97,49.178747,15.891102,588.00,26851,1524.39
810,2618,82,97,49.178740,15.891544,586.80,26852,1429.63
810,2619,83,96,49.178745,15.892001,586.20,26853,1508.53
810,2620,81,94,49.178768,15.892442,584.60,26854,1307.26
810,2621,82,92,49.178807,15.892882,583.20,26855,1346.99
810,2622,83,89,49.178852,15.893327,582.10,26856,1232.78
810,2623,81,87,49.178898,15.893767,580.80,26857,1213.55
810,2624,82,84,49.178943,15.894212,580.00,26858,1191.80
810,2625,80,83,49.178988,15.894651,579.10,26859,1287.95
810,2626,76,82,49.179028,15.895096,578.10,26860,1214.05
810,2627,72,82,49.179068,15.895541,577.20,26861,1299.37
810,2628,70,82,49.179103,15.895987,576.20,26862,1236.36
810,2629,67,83,49.179136,15.896439,575.50,26863,1221.65
810,2630,65,83,49.179158,15.896916,575.10,26864,1207.31
810,2631,65,84,49.179181,15.897381,574.70,26865,1309.74
810,2632,63,85,49.179205,15.897819,572.80,26866,1301.13
810,2633,62,85,49.179218,15.898277,571.80,26867,1282.73
810,2634,62,87,49.179228,15.898739,570.80,26868,1292.24
810,2635,61,87,49.179243,15.899204,570.30,26869,1238.99
810,2636,62,88,49.179257,15.899654,569.60,26870,1296.38
810,2637,60,88,49.179268,15.900109,568.80,26871,1248.20
810,2638,61,88,49.179255,15.900572,568.20,26872,1326.52
810,2639,59,89,49.179247,15.901044,567.80,26873,1226.26
810,2640,60,90,49.179237,15.901506,567.00,26874,1254.14
810,2641,59,91,49.179210,15.902016,566.50,26875,1257.45
810,2642,58,93,49.179190,15.902474,566.10,26876,1298.47
810,2643,56,93,49.179161,15.902956,565.80,26877,1273.85
810,2644,56,94,49.179128,15.903444,565.90,26878,1238.04
810,2645,55,95,49.179088,15.903927,564.60,26879,1153.21
810,2646,54,96,49.179045,15.904412,563.90,26880,1234.26
810,2647,53,97,49.179003,15.904891,563.50,26881,1313.01
810,2648,51,98,49.178968,15.905352,562.70,26882,1238.87
810,2649,51,98,49.178935,15.905829,562.40,26883,1229.24
810,2650,49,98,49.178913,15.906294,561.90,26884,1183.64
810,2651,49,97,49.178900,15.906766,562.90,26885,1201.96
810,2652,49,96,49.178900,15.907232,563.60,26886,1227.94
810,2653,50,95,49.178905,15.907691,564.10,26887,1170.78
810,2654,50,93,49.178917,15.908154,565.30,26888,1193.42
810,2655,53,91,49.178936,15.908611,566.10,26889,1165.95
810,2656,55,90,49.178953,15.909066,566.60,26890,1224.52
810,2657,57,89,49.178973,15.909519,566.90,26891,1244.35
810,2658,59,88,49.178993,15.909971,567.00,26892,1194.83
810,2659,60,87,49.179010,15.910422,567.00,26893,1257.60
810,2660,63,87,49.179020,15.910872,567.10,26894,1246.72
810,2661,64,88,49.179020,15.911336,567.30,26895,1294.86
810,2662,67,88,49.179020,15.911777,566.00,26896,1259.13
810,2663,68,89,49.179018,15.912230,565.50,26897,1289.20
810,2664,70,90,49.179013,15.912677,564.90,26898,1301.15
810,2665,71,90,49.179001,15.913125,564.60,26899,1289.48
810,2666,72,91,49.178983,15.913579,564.10,26900,1303.78
810,2667,73,92,49.178965,15.914034,563.90,26901,1321.81
810,2668,73,93,49.178945,15.914489,563.60,26902,1315.91
810,2669,73,94,49.178925,15.914944,563.20,26903,1407.05
810,2670,72,94,49.178907,15.915402,562.90,26904,1343.05
810,2671,72,94,49.178897,15.915862,562.70,26905,1476.14
810,2672,72,94,49.178891,15.916324,562.60,26906,1398.18
810,2673,73,93,49.178891,15.916789,562.60,26907,1434.42
810,2674,75,93,49.178888,15.917252,562.60,26908,1555.87
810,2675,76,92,49.178887,15.917719,562.50,26909,1425.91
810,2676,77,92,49.178907,15.918194,562.00,26910,1449.79
810,2677,78,90,49.178925,15.918667,561.50,26911,1490.12
810,2678,78,89,49.178943,15.919141,561.30,26912,1555.03
810,2679,78,89,49.178962,15.919617,561.50,26913,1399.84
810,2680,77,88,49.178978,15.920097,561.80,26914,1403.62
810,2681,77,87,49.178995,15.920577,561.80,26915,1349.36
810,2682,78,87,49.179008,15.921054,562.30,26916,1228.48
810,2683,79,88,49.179015,15.921519,562.60,26917,1307.18
810,2684,79,88,49.179020,15.921971,562.70,26918,1417.25
810,2685,80,89,49.179015,15.922456,564.70,26919,1398.47
810,2686,82,89,49.179005,15.922929,565.90,26920,1383.55
810,2687,84,90,49.178993,15.923394,566.90,26921,1323.44
810,2688,84,91,49.178978,15.923826,567.50,26922,1357.24
810,2689,83,92,49.178956,15.924299,571.50,26923,1289.00
810,2690,83,93,49.178927,15.924754,574.20,26924,1249.36
810,2691,82,94,49.178895,15.925199,576.20,26925,1234.04
810,2692,79,95,49.178858,15.925644,578.20,26926,1120.35
810,2693,77,96,49.178823,15.926089,579.40,26927,1159.57
810,2694,77,97,49.178792,15.926532,580.40,26928,1133.76
810,2695,76,97,49.178763,15.926977,580.90,26929,1109.98
810,2696,73,97,49.178737,15.927421,581.20,26930,1176.87
810,2697,73,97,49.178717,15.927867,581.50,26931,1127.43
810,2698,71,96,49.178707,15.928309,580.90,26932,1209.48
810,2699,70,95,49.178707,15.928764,580.90,26933,1116.08
810,2700,70,94,49.178713,15.929212,580.80,26934,1157.60
810,2701,71,92,49.178727,15.929651,580.70,26935,1309.68
810,2702,73,91,49.178750,15.930067,579.90,26936,1498.19
810,2703,73,89,49.178777,15.930485,580.70,26937,1595.24
810,2704,73,88,49.178810,15.930896,582.80,26938,1964.11
810,2705,72,87,49.178843,15.931299,586.30,26939,2136.43
810,2706,72,85,49.178872,15.931699,589.20,26940,2258.67
810,2707,71,85,49.178900,15.932096,591.40,26941,2606.90
810,2708,70,84,49.178930,15.932492,593.00,26942,2617.68
810,2709,69,84,49.178955,15.932886,593.50,26943,2575.20
810,2710,67,84,49.178983,15.933277,593.00,26944,2460.76
810,2711,65,85,49.179005,15.933669,591.80,26945,2492.84
810,2712,66,85,49.179023,15.934057,590.20,26946,2489.21
810,2713,67,85,49.179037,15.934461,589.20,26947,2540.34
810,2714,69,86,49.179045,15.934879,588.50,26948,2451.70
810,2715,72,87,49.179057,15.935256,585.30,26949,2619.69
810,2716,74,87,49.179063,15.935651,582.90,26950,2600.98
810,2717,77,88,49.179067,15.936046,581.00,26951,2718.22
810,2718,80,89,49.179068,15.936440,579.40,26952,2854.35
810,2719,83,89,49.179071,15.936831,578.80,26953,2878.78
810,2720,88,90,49.179062,15.937234,578.20,26954,2628.18
810,2721,90,90,49.179058,15.937631,577.90,26955,2638.49
810,2722,93,91,49.179050,15.938029,577.80,26956,2396.87
810,2723,95,91,49.179042,15.938424,578.00,26957,2398.79
810,2724,97,92,49.179032,15.938821,578.00,26958,2197.27
810,2725,98,92,49.179023,15.939219,577.50,26959,2024.92
810,2726,102,92,49.179015,15.939617,575.90,26960,2101.20
810,2727,104,93,49.179008,15.940021,574.30,26961,1953.32
810,2728,105,93,49.179012,15.940429,572.60,26962,1825.85
810,2729,105,92,49.179020,15.940844,571.00,26963,1902.26
810,2730,104,91,49.179035,15.941271,570.10,26964,1717.10
810,2731,103,90,49.179060,15.941667,567.60,26965,1665.96
810,2732,100,88,49.179091,15.942072,565.80,26966,1506.36
810,2733,99,87,49.179128,15.942481,564.30,26967,1440.32
810,2734,98,85,49.179167,15.942887,562.70,26968,1271.45
810,2735,97,85,49.179210,15.943291,561.40,26969,1284.92
810,2736,95,83,49.179252,15.943692,560.80,26970,1328.45
810,2737,93,83,49.179293,15.944090,560.00,26971,1346.63
810,2738,92,82,49.179330,15.944484,559.10,26972,1517.28
810,2739,92,82,49.179360,15.944881,558.80,26973,1588.42
810,2740,89,82,49.179380,15.945264,558.30,26974,1688.07
810,2741,83,83,49.179395,15.945651,558.00,26975,1552.15
810,2742,76,84,49.179405,15.946044,558.50,26976,1563.44
810,2743,73,86,49.179410,15.946422,558.60,26977,1595.84
810,2744,68,87,49.179406,15.946794,558.30,26978,1604.06
810,2745,64,88,49.179392,15.947179,558.30,26979,1632.97
810,2746,62,90,49.179372,15.947572,558.40,26980,1486.60
810,2747,60,92,49.179347,15.947962,557.70,26981,1556.95
810,2748,59,93,49.179316,15.948352,556.90,26982,1530.97
810,2749,57,95,49.179283,15.948744,555.60,26983,1499.60
810,2750,56,97,49.179247,15.949136,554.50,26984,1482.64
810,2751,55,97,49.179212,15.949527,553.80,26985,1553.91
810,2752,55,98,49.179178,15.949921,553.20,26986,1588.25
800,2753,55,98,49.179152,15.950301,552.30,26987,1562.40
800,2754,54,98,49.179133,15.950692,551.90,26988,1431.94
800,2755,55,97,49.179136,15.951080,551.50,26989,1621.41
800,2756,55,96,49.179160,15.951486,552.30,26990,1426.74
800,2757,54,93,49.179207,15.951877,552.50,26991,1556.20
800,2758,55,90,49.179275,15.952261,552.50,26992,1527.15
800,2759,55,85,49.179347,15.952642,552.50,26993,1552.56
800,2760,56,81,49.179458,15.953002,553.20,26994,1474.08
800,2761,57,76,49.179583,15.953344,553.50,26995,1646.82
800,2762,59,71,49.179722,15.953681,553.90,26996,1575.51
800,2763,61,67,49.179870,15.954014,554.00,26997,1539.90
800,2764,64,63,49.180017,15.954346,554.10,26998,1612.99
800,2765,66,59,49.180155,15.954686,553.80,26999,1719.83
800,2766,67,58,49.180293,15.955027,553.00,27000,1705.97
800,2767,69,58,49.180433,15.955371,552.10,27001,1680.12
800,2768,69,58,49.180570,15.955719,551.10,27002,1775.20
800,2769,71,58,49.180705,15.956071,550.20,27003,1822.59
800,2770,71,59,49.180828,15.956430,549.30,27004,1663.28
800,2771,70,60,49.180955,15.956787,548.60,27005,1711.52
800,2772,71,61,49.181073,15.957149,548.00,27006,1845.63
800,2773,74,62,49.181187,15.957514,547.30,27007,1822.38
800,2774,75,63,49.181195,15.957907,546.90,27008,1781.69
800,2775,78,68,49.181217,15.958286,546.30,27009,1911.29
800,2776,81,73,49.181208,15.958667,546.50,27010,1780.60
800,2777,81,79,49.181180,15.959037,546.30,27011,1837.65
800,2778,84,85,49.181125,15.959396,545.60,27012,1875.22
800,2779,83,94,49.181040,15.959737,545.00,27013,1904.15
800,2780,86,98,49.180926,15.960052,544.80,27014,1855.13
800,2781,88,105,49.180780,15.960336,544.80,27015,1810.14
800,2782,90,112,49.180613,15.960587,545.00,27016,1907.68
800,2783,91,120,49.180423,15.960802,545.00,27017,1887.41
800,2784,91,128,49.180217,15.960972,545.00,27018,1934.08
800,2785,88,136,49.179997,15.961092,545.10,27019,1843.06
800,2786,86,145,49.179765,15.961166,544.70,27020,1762.74
800,2787,85,153,49.179532,15.961184,544.60,27021,1730.83
800,2788,82,161,49.179298,15.961146,544.90,27022,1690.17
800,2789,79,169,49.179071,15.961057,545.30,27023,1732.25
800,2790,75,178,49.178855,15.960922,545.60,27024,1704.93
