RECS,Line,DTsc_sec,UsedAlt_m,GHead_deg,Lat_deg,Lon_deg,Galt_m,Gtm_sec,Epoch_sec,ALTsp_m,mereni
3911,250,327,93,126,50.054704,12.549917,928.80,30639,1334824239,93.38,703.97
3912,250,328,90,126,50.054511,12.550324,928.70,30640,1334824240,90.92,701.19
3913,250,329,87,126,50.054318,12.550726,929.40,30641,1334824241,87.41,634.53
3914,250,330,83,126,50.054124,12.551126,931.30,30642,1334824242,83.78,684.13
3915,250,331,81,126,50.053931,12.551522,933.20,30643,1334824243,81.83,598.15
3916,250,332,80,126,50.053734,12.551917,933.70,30644,1334824244,80.34,560.99
3917,250,333,79,126,50.053538,12.552312,933.60,30645,1334824245,79.68,544.77
3918,250,334,80,127,50.053339,12.552704,933.60,30646,1334824246,80.34,518.43
3919,250,335,80,127,50.053144,12.553087,933.50,30647,1334824247,80.03,458.87
3920,250,336,80,127,50.052948,12.553466,933.60,30648,1334824248,80.93,468.51
3921,250,337,81,128,50.052749,12.553841,935.10,30649,1334824249,81.32,410.36
3922,250,338,81,128,50.052554,12.554214,936.30,30650,1334824250,81.40,415.16
3923,250,339,81,129,50.052361,12.554584,937.80,30651,1334824251,81.09,404.66
3924,250,340,82,129,50.052164,12.554947,939.10,30652,1334824252,82.22,415.22
3925,250,341,81,129,50.051968,12.555306,941.30,30653,1334824253,81.32,449.94
3926,250,342,81,129,50.051774,12.555654,943.30,30654,1334824254,81.48,436.16
3927,250,343,81,129,50.051581,12.555997,945.40,30655,1334824255,81.09,471.39
3928,250,344,80,130,50.051386,12.556331,947.50,30656,1334824256,80.58,449.18
3929,250,345,81,130,50.051196,12.556664,949.80,30657,1334824257,81.09,498.19
3930,250,346,81,131,50.051008,12.556995,951.90,30658,1334824258,81.01,565.70
3931,250,347,79,131,50.050824,12.557324,954.00,30659,1334824259,79.92,549.27
3932,250,348,79,131,50.050644,12.557649,956.20,30660,1334824260,79.21,589.16
3933,250,349,79,131,50.050468,12.557974,958.20,30661,1334824261,79.21,576.24
3934,250,350,80,130,50.050296,12.558297,960.70,30662,1334824262,80.27,621.49
3935,250,351,81,130,50.050124,12.558619,963.80,30663,1334824263,81.32,656.22
3936,250,352,82,130,50.049956,12.558941,967.00,30664,1334824264,82.37,714.66
3937,250,353,82,129,50.049787,12.559257,970.30,30665,1334824265,82.80,738.06
3938,250,354,84,129,50.049621,12.559571,973.70,30666,1334824266,84.76,745.34
3939,250,355,84,129,50.049452,12.559879,976.80,30667,1334824267,84.76,848.66
3940,250,356,85,129,50.049284,12.560179,979.70,30668,1334824268,85.58,875.53
3941,250,357,84,129,50.049116,12.560464,982.10,30669,1334824269,84.95,923.84
3942,250,358,84,130,50.048941,12.560741,985.00,30670,1334824270,84.80,914.48
3943,250,359,84,131,50.048781,12.560997,986.20,30671,1334824271,84.05,967.61
3944,250,360,82,132,50.048599,12.561254,990.30,30672,1334824272,82.41,925.33
3945,250,361,79,133,50.048428,12.561504,994.00,30673,1334824273,79.21,967.49
3946,250,362,77,135,50.048261,12.561752,996.70,30674,1334824274,77.07,999.37
3947,250,363,75,136,50.048093,12.561996,999.60,30675,1334824275,75.19,962.88
3948,250,364,74,136,50.047933,12.562239,1001.40,30676,1334824276,74.02,946.03
3949,250,365,72,136,50.047774,12.562487,1003.60,30677,1334824277,72.07,1034.17
3950,250,366,70,136,50.047626,12.562747,1005.70,30678,1334824278,70.16,1020.92
3951,250,367,63,135,50.047488,12.563016,1007.40,30679,1334824279,63.60,944.36
3952,250,368,57,133,50.047353,12.563292,1008.80,30680,1334824280,57.19,925.23
3953,250,369,52,131,50.047224,12.563574,1010.30,30681,1334824281,52.94,869.22
3954,250,370,51,128,50.047098,12.563856,1012.20,30682,1334824282,51.67,880.09
3955,250,371,51,127,50.046969,12.564139,1014.50,30683,1334824283,51.30,868.86
3956,250,372,53,126,50.046838,12.564424,1017.30,30684,1334824284,53.47,836.17
3957,250,373,58,125,50.046708,12.564712,1019.30,30685,1334824285,58.31,860.51
3958,250,374,63,125,50.046579,12.565001,1019.20,30686,1334824286,63.95,908.29
3959,250,375,65,125,50.046446,12.565289,1018.20,30687,1334824287,65.74,956.14
3960,250,376,69,124,50.046313,12.565577,1016.60,30688,1334824288,69.84,898.80
3961,250,377,73,125,50.046184,12.565872,1014.70,30689,1334824289,73.28,970.09
3962,250,378,74,125,50.046061,12.566172,1011.70,30690,1334824290,74.37,959.93
3963,250,379,74,124,50.045936,12.566474,1008.40,30691,1334824291,74.37,925.31
3964,250,380,73,123,50.045814,12.566776,1004.90,30692,1334824292,73.86,1047.81
3965,250,381,74,123,50.045691,12.567085,1000.90,30693,1334824293,74.53,972.03
3966,250,382,75,122,50.045563,12.567402,998.20,30694,1334824294,75.19,1002.14
3967,250,383,76,122,50.045434,12.567736,995.60,30695,1334824295,76.25,980.92
3968,250,384,75,122,50.045303,12.568077,992.40,30696,1334824296,75.74,1008.49
3969,250,385,75,121,50.045168,12.568434,990.30,30697,1334824297,75.66,937.75
3970,250,386,75,121,50.045021,12.568779,987.70,30698,1334824298,75.27,927.39
3971,250,387,74,120,50.044878,12.569159,987.30,30699,1334824299,74.61,887.68
3972,250,388,73,122,50.044726,12.569544,987.10,30700,1334824300,73.55,852.84
3973,250,389,73,121,50.044568,12.569939,985.80,30701,1334824301,73.28,899.72
3974,250,390,73,121,50.044406,12.570339,983.80,30702,1334824302,73.55,839.43
3975,250,391,76,121,50.044241,12.570742,982.20,30703,1334824303,76.17,795.48
3976,250,392,79,121,50.044073,12.571151,980.60,30704,1334824304,79.45,793.53
3977,250,393,79,122,50.043894,12.571564,979.40,30705,1334824305,79.92,814.92
3978,250,394,80,122,50.043714,12.571979,977.80,30706,1334824306,80.50,782.74
3979,250,395,81,122,50.043531,12.572397,976.50,30707,1334824307,81.56,816.52
3980,250,396,84,123,50.043344,12.572821,976.00,30708,1334824308,84.37,787.19
3981,250,397,88,123,50.043153,12.573244,975.50,30709,1334824309,88.15,808.35
3982,250,398,89,124,50.042956,12.573667,974.80,30710,1334824310,89.05,838.88
3983,250,399,91,124,50.042756,12.574097,973.90,30711,1334824311,91.67,867.70
3984,250,400,93,125,50.042553,12.574532,973.90,30712,1334824312,93.89,870.04
3985,250,401,95,125,50.042348,12.574969,974.60,30713,1334824313,95.30,955.85
3986,250,402,95,125,50.042141,12.575404,975.30,30714,1334824314,95.69,912.00
3987,250,403,97,125,50.041934,12.575844,975.40,30715,1334824315,97.83,891.69
3988,250,404,100,126,50.041724,12.576296,975.90,30716,1334824316,100.22,851.67
3989,250,405,102,126,50.041518,12.576747,975.30,30717,1334824317,102.32,860.26
3990,250,406,105,125,50.041308,12.577201,974.40,30718,1334824318,105.14,902.60
3991,250,407,105,125,50.041098,12.577656,973.20,30719,1334824319,105.60,753.81
3992,250,408,108,125,50.040889,12.578114,972.10,30720,1334824320,108.18,833.98
3993,250,409,110,125,50.040681,12.578574,971.20,30721,1334824321,110.56,787.58
3994,250,410,114,125,50.040471,12.579037,970.90,30722,1334824322,114.23,716.31
3995,250,411,116,125,50.040258,12.579502,970.80,30723,1334824323,116.93,737.29
3996,250,412,121,125,50.040043,12.579964,970.60,30724,1334824324,121.45,616.33
3997,250,413,125,125,50.039824,12.580424,970.30,30725,1334824325,125.83,627.90
3998,250,414,129,125,50.039604,12.580884,970.30,30726,1334824326,129.73,637.37
3999,250,415,132,125,50.039383,12.581339,971.00,30727,1334824327,132.70,686.92
4000,250,416,133,126,50.039158,12.581792,971.70,30728,1334824328,133.67,745.82
4001,250,417,134,126,50.038929,12.582244,972.10,30729,1334824329,134.02,800.37
4002,250,418,133,127,50.038699,12.582696,971.60,30730,1334824330,133.28,887.34
4003,250,419,132,127,50.038464,12.583142,970.90,30731,1334824331,132.39,872.13
4004,250,420,131,128,50.038228,12.583587,969.90,30732,1334824332,131.80,873.59
4005,250,421,132,128,50.037991,12.584034,967.90,30733,1334824333,132.39,902.49
4006,250,422,133,129,50.037751,12.584477,965.80,30734,1334824334,133.36,1019.23
4007,250,423,135,129,50.037511,12.584915,964.10,30735,1334824335,135.16,992.29
4008,250,424,137,129,50.037271,12.585349,963.30,30736,1334824336,137.77,979.87
4009,250,425,138,130,50.037034,12.585774,963.60,30737,1334824337,138.71,1032.73
4010,250,426,142,130,50.036798,12.586194,963.90,30738,1334824338,142.73,987.05
4011,250,427,147,130,50.036564,12.586605,964.10,30739,1334824339,147.14,1055.21
4012,250,428,148,130,50.036334,12.587009,964.70,30740,1334824340,148.78,1042.68
4013,250,429,148,131,50.036109,12.587404,965.00,30741,1334824341,148.27,1101.38
4014,250,430,147,131,50.035884,12.587792,965.40,30742,1334824342,147.38,1048.78
4015,250,431,145,131,50.035662,12.588177,964.40,30743,1334824343,145.50,1011.33
4016,250,432,142,131,50.035448,12.588566,963.30,30744,1334824344,142.81,1030.84
4017,250,433,139,131,50.035234,12.588946,962.20,30745,1334824345,139.69,1013.96
4018,250,434,133,131,50.035018,12.589316,962.00,30746,1334824346,133.05,1011.91
4019,250,435,126,131,50.034803,12.589676,961.80,30747,1334824347,126.22,1028.52
4020,250,436,118,131,50.034594,12.590039,960.80,30748,1334824348,118.76,1031.08
4021,250,437,110,132,50.034388,12.590401,959.60,30749,1334824349,110.37,975.51
4022,250,438,104,131,50.034186,12.590761,960.00,30750,1334824350,104.86,920.44
4023,250,439,95,131,50.033991,12.591126,961.00,30751,1334824351,95.30,962.76
4024,250,440,86,131,50.033798,12.591491,962.30,30752,1334824352,86.44,858.92
4025,250,441,78,130,50.033604,12.591854,963.70,30753,1334824353,78.71,893.06
4026,250,442,74,130,50.033418,12.592219,964.30,30754,1334824354,74.53,847.92
4027,250,443,68,129,50.033233,12.592591,964.90,30755,1334824355,68.05,822.05
4028,250,444,64,129,50.033046,12.592967,965.90,30756,1334824356,64.18,845.41
4029,250,445,63,128,50.032853,12.593332,967.30,30757,1334824357,63.13,814.89
4030,250,446,62,127,50.032656,12.593689,968.20,30758,1334824358,62.78,773.22
4031,250,447,62,128,50.032456,12.594041,968.60,30759,1334824359,62.62,821.90
4032,250,448,64,129,50.032257,12.594389,969.80,30760,1334824360,64.03,834.91
4033,250,449,66,130,50.032059,12.594736,970.70,30761,1334824361,66.41,903.77
4034,250,450,70,131,50.031859,12.595082,972.10,30762,1334824362,70.16,819.50
4035,250,451,71,131,50.031656,12.595424,973.50,30763,1334824363,71.64,885.59
4036,250,452,76,131,50.031452,12.595762,974.10,30764,1334824364,76.91,914.29
4037,250,453,81,132,50.031249,12.596102,974.40,30765,1334824365,81.32,835.06
4038,250,454,86,132,50.031051,12.596449,974.90,30766,1334824366,86.90,859.97
4039,250,455,91,132,50.030853,12.596799,975.30,30767,1334824367,91.35,911.35
4040,250,456,92,132,50.030658,12.597144,975.50,30768,1334824368,92.80,894.67
4041,250,457,96,131,50.030466,12.597490,976.40,30769,1334824369,96.20,911.87
4042,250,458,99,131,50.030281,12.597842,977.50,30770,1334824370,99.40,912.33
4043,250,459,103,131,50.030099,12.598197,977.80,30771,1334824371,103.81,890.37
4044,250,460,106,130,50.029921,12.598561,977.80,30772,1334824372,106.93,949.40
4045,250,461,112,129,50.029743,12.598927,977.80,30773,1334824373,112.08,923.56
4046,250,462,118,128,50.029569,12.599301,978.20,30774,1334824374,118.33,950.72
4047,250,463,123,127,50.029401,12.599684,979.70,30775,1334824375,123.76,905.24
4048,250,464,128,126,50.029236,12.600074,981.30,30776,1334824376,128.29,887.58
4049,250,465,129,125,50.029066,12.600464,983.20,30777,1334824377,129.18,928.53
4050,250,466,132,124,50.028894,12.600849,984.80,30778,1334824378,132.23,909.43
4051,250,467,133,124,50.028724,12.601236,985.10,30779,1334824379,133.13,803.12
4052,250,468,134,124,50.028548,12.601620,984.70,30780,1334824380,134.02,860.18
4053,250,469,133,124,50.028364,12.602007,984.00,30781,1334824381,133.01,893.97
4054,250,470,131,124,50.028181,12.602391,983.30,30782,1334824382,131.06,912.29
4055,250,471,128,125,50.027996,12.602774,982.90,30783,1334824383,128.09,943.19
4056,250,472,123,125,50.027806,12.603151,982.40,30784,1334824384,123.52,789.29
4057,250,473,119,126,50.027611,12.603529,981.80,30785,1334824385,119.35,739.47
4058,250,474,117,127,50.027418,12.603907,981.40,30786,1334824386,117.75,770.92
4059,250,475,115,127,50.027226,12.604289,982.00,30787,1334824387,115.32,687.16
4060,250,476,116,128,50.027034,12.604674,983.10,30788,1334824388,116.69,736.86
4061,250,477,121,127,50.026844,12.605064,983.40,30789,1334824389,121.77,715.86
4062,250,478,124,127,50.026654,12.605454,983.30,30790,1334824390,124.89,718.72
4063,250,479,133,127,50.026466,12.605849,983.40,30791,1334824391,133.60,740.22
4064,250,480,139,127,50.026279,12.606246,983.70,30792,1334824392,139.41,740.69
4065,250,481,140,126,50.026093,12.606645,983.90,30793,1334824393,140.35,834.87
4066,250,482,137,126,50.025908,12.607049,984.30,30794,1334824394,137.54,744.75
4067,250,483,134,126,50.025719,12.607456,984.70,30795,1334824395,134.57,811.66
4068,250,484,128,125,50.025528,12.607860,984.00,30796,1334824396,128.75,813.98
4069,250,485,122,125,50.025338,12.608269,983.90,30797,1334824397,122.27,795.06
4070,250,486,114,125,50.025148,12.608679,984.10,30798,1334824398,114.82,802.23
4071,250,487,110,125,50.024958,12.609091,983.90,30799,1334824399,110.44,795.46
4072,250,488,101,125,50.024764,12.609501,984.20,30800,1334824400,101.43,729.61
4073,250,489,92,125,50.024573,12.609909,984.10,30801,1334824401,92.72,775.05
4074,250,490,84,125,50.024377,12.610319,984.20,30802,1334824402,84.87,735.29
4075,250,491,80,126,50.024179,12.610731,984.80,30803,1334824403,80.77,694.40
4076,250,492,79,126,50.023979,12.611142,985.30,30804,1334824404,79.60,677.44
4077,250,493,79,126,50.023778,12.611554,986.00,30805,1334824405,79.37,651.69
4078,250,494,79,126,50.023572,12.611966,986.50,30806,1334824406,79.68,686.03
4079,250,495,81,126,50.023368,12.612376,987.70,30807,1334824407,81.75,729.99
4080,250,496,82,127,50.023161,12.612785,989.50,30808,1334824408,82.41,737.77
4081,250,497,84,127,50.022949,12.613196,990.80,30809,1334824409,84.87,660.28
4082,250,498,86,127,50.022738,12.613609,991.50,30810,1334824410,86.51,703.95
4083,250,499,88,128,50.022526,12.614024,992.00,30811,1334824411,88.39,739.59
4084,250,500,90,128,50.022311,12.614444,993.00,30812,1334824412,90.34,722.43
4085,250,501,90,128,50.022096,12.614861,993.80,30813,1334824413,90.85,721.89
4086,250,502,90,128,50.021874,12.615277,994.20,30814,1334824414,90.61,730.38
4087,250,503,90,128,50.021651,12.615699,994.50,30815,1334824415,90.26,756.80
4088,250,504,89,128,50.021429,12.616126,994.80,30816,1334824416,89.95,743.37
4089,250,505,88,129,50.021209,12.616554,995.50,30817,1334824417,88.54,723.45
4090,250,506,86,128,50.020988,12.616982,996.50,30818,1334824418,86.51,698.40
4091,250,507,85,128,50.020759,12.617412,997.60,30819,1334824419,85.42,684.77
4092,250,508,85,128,50.020536,12.617847,997.40,30820,1334824420,85.69,696.93
4093,250,509,87,128,50.020313,12.618287,996.60,30821,1334824421,87.25,655.11
4094,250,510,89,128,50.020091,12.618729,996.30,30822,1334824422,89.21,631.44
4095,250,511,96,128,50.019869,12.619172,995.90,30823,1334824423,96.82,654.46
4096,250,512,107,128,50.019648,12.619612,995.70,30824,1334824424,107.44,730.29
4097,250,513,118,128,50.019423,12.620054,996.40,30825,1334824425,118.49,686.67
4098,250,514,124,128,50.019198,12.620492,996.70,30826,1334824426,124.15,820.40
4099,250,515,136,128,50.018976,12.620931,997.10,30827,1334824427,136.72,815.98
4100,250,516,149,128,50.018754,12.621367,997.50,30828,1334824428,149.29,803.42
4101,250,517,156,128,50.018533,12.621804,998.00,30829,1334824429,156.98,1000.48
4102,250,518,158,128,50.018312,12.622241,998.30,30830,1334824430,158.15,1028.32
4103,250,519,156,128,50.018094,12.622676,998.80,30831,1334824431,156.67,1121.12
4104,250,520,150,128,50.017878,12.623112,999.30,30832,1334824432,150.77,1024.81
4105,250,521,142,127,50.017661,12.623546,999.70,30833,1334824433,142.61,1015.58
4106,250,522,133,127,50.017444,12.623981,1000.20,30834,1334824434,133.87,1051.54
4107,250,523,129,127,50.017229,12.624414,1000.70,30835,1334824435,129.57,1052.02
4108,250,524,121,127,50.017014,12.624847,1001.10,30836,1334824436,121.22,1042.86
4109,250,525,114,127,50.016803,12.625282,1001.30,30837,1334824437,114.58,942.02
4110,250,526,108,127,50.016591,12.625716,1001.40,30838,1334824438,108.06,877.14
4111,250,527,101,127,50.016379,12.626152,1001.40,30839,1334824439,101.19,897.91
4112,250,528,98,127,50.016169,12.626585,1001.20,30840,1334824440,98.30,914.62
4113,250,529,93,127,50.015956,12.627021,1001.30,30841,1334824441,93.81,902.01
4114,250,530,91,127,50.015741,12.627456,1001.40,30842,1334824442,91.74,917.12
4115,250,531,90,127,50.015524,12.627891,1001.40,30843,1334824443,90.26,957.99
4116,250,532,88,127,50.015304,12.628326,1001.30,30844,1334824444,88.39,1044.34
4117,250,533,85,127,50.015086,12.628761,1001.10,30845,1334824445,85.62,931.29
4118,250,534,84,127,50.014863,12.629194,1001.20,30846,1334824446,84.68,997.90
4119,250,535,84,127,50.014641,12.629627,1002.50,30847,1334824447,84.76,894.36
4120,250,536,86,128,50.014416,12.630062,1003.30,30848,1334824448,86.40,912.39
4121,250,537,86,128,50.014189,12.630496,1003.80,30849,1334824449,86.44,852.12
4122,250,538,89,128,50.013961,12.630932,1004.60,30850,1334824450,89.21,881.20
4123,250,539,91,128,50.013734,12.631369,1005.20,30851,1334824451,91.98,920.58
4124,250,540,95,128,50.013504,12.631802,1005.90,30852,1334824452,95.61,870.88
4125,250,541,96,128,50.013274,12.632237,1006.00,30853,1334824453,96.74,992.59
4126,250,542,100,129,50.013043,12.632669,1006.00,30854,1334824454,100.29,922.30
4127,250,543,103,129,50.012811,12.633104,1006.00,30855,1334824455,103.26,910.80
4128,250,544,108,129,50.012581,12.633542,1005.60,30856,1334824456,109.00,938.34
4129,250,545,110,129,50.012349,12.633979,1004.80,30857,1334824457,110.95,1010.28
4130,250,546,115,129,50.012116,12.634411,1004.10,30858,1334824458,115.87,884.69
4131,250,547,119,129,50.011884,12.634845,1003.10,30859,1334824459,119.35,995.57
4132,250,548,124,129,50.011653,12.635281,1001.70,30860,1334824460,124.42,923.65
4133,250,549,128,129,50.011424,12.635722,1000.60,30861,1334824461,128.68,943.52
4134,250,550,130,129,50.011192,12.636164,999.60,30862,1334824462,130.08,973.27
4135,250,551,132,129,50.010959,12.636606,997.80,30863,1334824463,132.46,942.57
4136,250,552,134,129,50.010728,12.637045,996.40,30864,1334824464,134.57,924.16
4137,250,553,135,129,50.010496,12.637487,995.70,30865,1334824465,135.98,905.38
4138,250,554,135,129,50.010264,12.637931,994.90,30866,1334824466,135.16,1071.91
4139,250,555,135,129,50.010034,12.638374,994.50,30867,1334824467,135.16,1002.97
4140,250,556,133,129,50.009804,12.638821,994.30,30868,1334824468,133.28,1015.03
4141,250,557,132,128,50.009576,12.639266,994.30,30869,1334824469,132.19,964.84
4142,250,558,132,128,50.009346,12.639711,994.10,30870,1334824470,132.54,986.68
4143,250,559,132,128,50.009118,12.640157,994.30,30871,1334824471,132.23,950.52
4144,250,560,133,128,50.008889,12.640607,995.00,30872,1334824472,133.75,932.56
4145,250,561,135,128,50.008661,12.641057,994.90,30873,1334824473,135.66,989.49
4146,250,562,138,128,50.008429,12.641507,994.00,30874,1334824474,138.87,1024.43
4147,250,563,139,128,50.008199,12.641961,993.20,30875,1334824475,139.69,1047.77
4148,250,564,142,128,50.007969,12.642411,992.60,30876,1334824476,142.46,1073.13
4149,250,565,145,128,50.007739,12.642859,993.10,30877,1334824477,145.07,1076.63
4150,250,566,147,128,50.007508,12.643306,993.80,30878,1334824478,147.57,1022.45
4151,250,567,150,128,50.007277,12.643754,994.60,30879,1334824479,150.27,1022.40
