line,recs,set,old_Line,old_RECS,UsedAlt_m,Ghead_deg,Lat_deg,Lon_deg,Galt_m,Gtm_sec,Epoch_sec,mereni
30,3203,1,30,3203,60,360,50.65066300,15.55482500,441.10,31283,1434530483,102.78
30,3204,1,30,3204,58,3,50.65084900,15.55483900,441.60,31284,1434530484,247.81
30,3205,1,30,3205,56,3,50.65103300,15.55484600,442.20,31285,1434530485,178.12
30,3206,1,30,3206,56,2,50.65121500,15.55484400,442.80,31286,1434530486,138.86
30,3207,1,30,3207,57,360,50.65139800,15.55483700,443.60,31287,1434530487,36.74
30,3208,1,30,3208,57,359,50.65158300,15.55483000,444.20,31288,1434530488,110.22
30,3209,1,30,3209,58,358,50.65177000,15.55482500,444.70,31289,1434530489,291.62
30,3210,1,30,3210,58,359,50.65177000,15.55482500,444.70,31289,1434530489,151.43
30,3211,1,30,3211,59,358,50.65195900,15.55480900,445.40,31290,1434530490,332.95
30,3212,1,30,3212,59,355,50.65214900,15.55477800,446.00,31291,1434530491,284.73
30,3213,1,30,3213,60,353,50.65234300,15.55473600,446.70,31292,1434530492,171.51
30,3214,1,30,3214,60,351,50.65254000,15.55468200,447.30,31293,1434530493,302.19
30,3215,1,30,3215,61,350,50.65274300,15.55462500,448.30,31294,1434530494,313.60
30,3216,1,30,3216,60,350,50.65295200,15.55456800,449.80,31295,1434530495,313.83
30,3217,1,30,3217,60,351,50.65316800,15.55451700,451.60,31296,1434530496,12.54
30,3218,1,30,3218,59,352,50.65339000,15.55447400,453.70,31297,1434530497,31.77
30,3219,1,30,3219,59,354,50.65361800,15.55444700,455.50,31298,1434530498,350.34
30,3220,1,30,3220,59,358,50.65408800,15.55442300,457.00,31300,1434530500,390.21
30,3221,1,30,3221,60,358,50.65433100,15.55442600,457.40,31301,1434530501,357.97
30,3222,1,30,3222,60,360,50.65457900,15.55442800,458.10,31302,1434530502,235.00
30,3223,1,30,3223,60,1,50.65483200,15.55442300,458.80,31303,1434530503,361.82
30,3224,1,30,3224,61,360,50.65509000,15.55441300,459.00,31304,1434530504,382.29
30,3225,1,30,3225,62,359,50.65535400,15.55440400,458.90,31305,1434530505,155.03
30,3226,1,30,3226,63,359,50.65562300,15.55439700,458.50,31306,1434530506,297.56
30,3227,1,30,3227,64,359,50.65589700,15.55439800,458.00,31307,1434530507,242.64
30,3228,1,30,3228,66,360,50.65617600,15.55440300,457.40,31308,1434530508,82.21
30,3229,1,30,3229,68,0,50.65645900,15.55441500,456.70,31309,1434530509,257.10
30,3230,1,30,3230,72,1,50.65674600,15.55443700,455.70,31310,1434530510,90.10
30,3231,1,30,3231,76,2,50.65703700,15.55446500,454.60,31311,1434530511,11.38
30,3232,1,30,3232,80,3,50.65733200,15.55449500,453.40,31312,1434530512,230.81
30,3233,1,30,3233,83,4,50.65763100,15.55452800,452.00,31313,1434530513,306.90
30,3234,1,30,3234,87,4,50.65793400,15.55456200,450.40,31314,1434530514,302.18
30,3235,1,30,3235,90,4,50.65824000,15.55459700,448.50,31315,1434530515,206.46
30,3236,1,30,3236,93,4,50.65854800,15.55463300,446.60,31316,1434530516,353.19
30,3237,1,30,3237,96,4,50.65885900,15.55466800,445.10,31317,1434530517,209.42
30,3238,1,30,3238,97,4,50.65917200,15.55470400,443.80,31318,1434530518,424.38
30,3239,1,30,3239,99,4,50.65948600,15.55474100,442.60,31319,1434530519,206.70
30,3240,1,30,3240,100,4,50.65980200,15.55477400,441.50,31320,1434530520,273.75
30,3241,1,30,3241,102,4,50.66011900,15.55480600,440.40,31321,1434530521,25.51
30,3242,1,30,3242,103,4,50.66043800,15.55483900,439.30,31322,1434530522,145.68
30,3243,1,30,3243,105,4,50.66075600,15.55487200,438.30,31323,1434530523,12.17
30,3244,1,30,3244,107,4,50.66107500,15.55491000,437.60,31324,1434530524,52.44
30,3245,1,30,3245,111,4,50.66139200,15.55495400,437.40,31325,1434530525,253.13
30,3246,1,30,3246,117,5,50.66170900,15.55500200,437.40,31326,1434530526,124.45
30,3247,1,30,3247,121,5,50.66202500,15.55505200,437.30,31327,1434530527,134.74
30,3248,1,30,3248,131,6,50.66234100,15.55510300,437.10,31328,1434530528,80.48
30,3249,1,30,3249,141,6,50.66265600,15.55515900,436.80,31329,1434530529,396.22
30,3250,1,30,3250,144,6,50.66297100,15.55521800,436.80,31330,1434530530,55.62
30,3251,1,30,3251,143,7,50.66328500,15.55528000,436.80,31331,1434530531,73.51
30,3252,1,30,3252,136,7,50.66359900,15.55534300,436.70,31332,1434530532,303.44
30,3253,1,30,3253,125,7,50.66391300,15.55540800,436.50,31333,1434530533,100.59
30,3254,1,30,3254,115,7,50.66422700,15.55547000,436.20,31334,1434530534,509.37
30,3255,1,30,3255,105,7,50.66454200,15.55552600,435.90,31335,1434530535,247.55
30,3256,1,30,3256,100,7,50.66485800,15.55557600,435.70,31336,1434530536,232.58
30,3257,1,30,3257,90,6,50.66517400,15.55562000,435.50,31337,1434530537,256.33
30,3258,1,30,3258,80,5,50.66549000,15.55565700,435.30,31338,1434530538,198.66
30,3259,1,30,3259,73,5,50.66580800,15.55569000,434.90,31339,1434530539,371.19
30,3260,1,30,3260,70,4,50.66612700,15.55571800,434.50,31340,1434530540,397.03
30,3261,1,30,3261,66,3,50.66644700,15.55573900,434.10,31341,1434530541,32.95
30,3262,1,30,3262,66,3,50.66676900,15.55574900,433.70,31342,1434530542,16.31
30,3263,1,30,3263,69,2,50.66709300,15.55574500,433.50,31343,1434530543,294.05
30,3264,1,30,3264,72,0,50.66741800,15.55573100,433.50,31344,1434530544,73.41
30,3265,1,30,3265,74,359,50.66774400,15.55570900,433.60,31345,1434530545,284.97
30,3266,1,30,3266,75,358,50.66807100,15.55567900,434.00,31346,1434530546,162.23
30,3267,1,30,3267,75,357,50.66840000,15.55564200,434.60,31347,1434530547,347.92
30,3268,1,30,3268,77,356,50.66873100,15.55560000,435.50,31348,1434530548,187.54
30,3269,1,30,3269,79,356,50.66906200,15.55555500,435.90,31349,1434530549,255.00
30,3270,1,30,3270,86,355,50.66939500,15.55550700,436.20,31350,1434530550,18.10
30,3271,1,30,3271,94,355,50.66972800,15.55546000,436.50,31351,1434530551,110.95
30,3272,1,30,3272,103,355,50.67006200,15.55541400,437.20,31352,1434530552,194.01
30,3273,1,30,3273,113,355,50.67039500,15.55537600,437.90,31353,1434530553,87.74
30,3274,1,30,3274,118,355,50.67072800,15.55534200,438.30,31354,1434530554,80.79
30,3275,1,30,3275,128,356,50.67105900,15.55531500,438.50,31355,1434530555,320.93
30,3276,1,30,3276,136,357,50.67138600,15.55530600,438.30,31356,1434530556,119.89
30,3277,1,30,3277,145,358,50.67170900,15.55531300,437.70,31357,1434530557,120.86
30,3278,1,30,3278,150,0,50.67202900,15.55532800,436.40,31358,1434530558,127.48
30,3279,1,30,3279,158,1,50.67234400,15.55534900,434.50,31359,1434530559,200.76
30,3280,1,30,3280,162,2,50.67265500,15.55538000,432.80,31360,1434530560,165.08
30,3281,1,30,3281,162,3,50.67295900,15.55543100,431.00,31361,1434530561,318.88
30,3282,1,30,3282,158,5,50.67325700,15.55549600,429.10,31362,1434530562,76.85
30,3283,1,30,3283,155,7,50.67355000,15.55556700,427.00,31363,1434530563,85.97
30,3284,1,30,3284,149,8,50.67384000,15.55564300,424.40,31364,1434530564,105.96
30,3285,1,30,3285,144,9,50.67412600,15.55571900,421.60,31365,1434530565,149.85
30,3286,1,30,3286,138,10,50.67440900,15.55578800,419.00,31366,1434530566,144.85
30,3287,1,30,3287,136,9,50.67468800,15.55585200,416.70,31367,1434530567,56.98
30,3288,1,30,3288,130,8,50.67496200,15.55591800,414.50,31368,1434530568,77.57
30,3289,1,30,3289,127,9,50.67523100,15.55598200,412.40,31369,1434530569,127.43
30,3290,1,30,3290,124,9,50.67549500,15.55604800,410.70,31370,1434530570,27.68
30,3291,1,30,3291,122,9,50.67575500,15.55611400,409.20,31371,1434530571,220.40
30,3292,1,30,3292,120,9,50.67601000,15.55618000,408.30,31372,1434530572,178.53
30,3293,1,30,3293,113,10,50.67626200,15.55623300,407.60,31373,1434530573,291.11
30,3294,1,30,3294,105,9,50.67651500,15.55627200,407.00,31374,1434530574,67.40
30,3295,1,30,3295,96,7,50.67676600,15.55630100,405.80,31375,1434530575,253.45
30,3296,1,30,3296,92,5,50.67701600,15.55632300,404.80,31376,1434530576,185.08
30,3297,1,30,3297,86,4,50.67726400,15.55634100,404.20,31377,1434530577,274.41
30,3298,1,30,3298,81,3,50.67751200,15.55636100,403.80,31378,1434530578,53.76
30,3299,1,30,3299,79,2,50.67775700,15.55638500,403.50,31379,1434530579,237.05
30,3300,1,30,3300,78,4,50.67800100,15.55640800,403.00,31380,1434530580,363.26
30,3301,1,30,3301,78,4,50.67824400,15.55643000,402.80,31381,1434530581,194.35
30,3302,1,30,3302,77,4,50.67848700,15.55645300,402.60,31382,1434530582,169.85
30,3303,1,30,3303,76,3,50.67873000,15.55647400,403.40,31383,1434530583,208.73
30,3304,1,30,3304,75,3,50.67897300,15.55649600,404.90,31384,1434530584,74.42
30,3305,1,30,3305,75,3,50.67921800,15.55651200,406.90,31385,1434530585,289.08
30,3306,1,30,3306,74,2,50.67946300,15.55652600,409.10,31386,1434530586,349.36
30,3307,1,30,3307,74,2,50.67970800,15.55654000,411.30,31387,1434530587,362.03
30,3308,1,30,3308,75,2,50.67995300,15.55655500,413.50,31388,1434530588,213.65
30,3309,1,30,3309,76,2,50.68019800,15.55656600,415.90,31389,1434530589,47.21
30,3310,1,30,3310,78,2,50.68044100,15.55656900,418.30,31390,1434530590,128.95
30,3311,1,30,3311,80,1,50.68068400,15.55657000,420.80,31391,1434530591,367.96
30,3312,1,30,3312,82,360,50.68092800,15.55657100,423.40,31392,1434530592,348.77
30,3313,1,30,3313,84,0,50.68117200,15.55657400,426.20,31393,1434530593,423.22
30,3314,1,30,3314,86,0,50.68141600,15.55657700,429.10,31394,1434530594,285.28
30,3315,1,30,3315,88,1,50.68165900,15.55657600,431.70,31395,1434530595,323.00
30,3316,1,30,3316,91,0,50.68190300,15.55657600,433.50,31396,1434530596,210.44
30,3317,1,30,3317,93,360,50.68214600,15.55658600,435.00,31397,1434530597,321.06
30,3318,1,30,3318,95,1,50.68238600,15.55660400,436.40,31398,1434530598,23.19
30,3319,1,30,3319,97,2,50.68262600,15.55662300,438.00,31399,1434530599,147.16
30,3320,1,30,3320,99,3,50.68286600,15.55664600,439.70,31400,1434530600,270.08
30,3321,1,30,3321,101,3,50.68310600,15.55667100,441.00,31401,1434530601,278.67
30,3322,1,30,3322,103,4,50.68334800,15.55669600,442.60,31402,1434530602,114.61
30,3323,1,30,3323,104,3,50.68359400,15.55671900,444.40,31403,1434530603,397.25
30,3324,1,30,3324,105,3,50.68384200,15.55674500,446.30,31404,1434530604,493.66
30,3325,1,30,3325,104,3,50.68409300,15.55677200,448.00,31405,1434530605,531.63
30,3326,1,30,3326,102,4,50.68434800,15.55679900,449.90,31406,1434530606,376.66
30,3327,1,30,3327,99,4,50.68460500,15.55682400,452.10,31407,1434530607,429.38
30,3328,1,30,3328,92,4,50.68486500,15.55684600,454.20,31408,1434530608,556.37
30,3329,1,30,3329,84,3,50.68512800,15.55686600,456.20,31409,1434530609,288.08
30,3330,1,30,3330,79,3,50.68539500,15.55688200,457.40,31410,1434530610,171.78
30,3331,1,30,3331,76,2,50.68566500,15.55689500,458.40,31411,1434530611,4.11
30,3332,1,30,3332,76,2,50.68593800,15.55690800,459.50,31412,1434530612,636.83
30,3333,1,30,3333,77,2,50.68621300,15.55692300,461.60,31413,1434530613,564.85
30,3334,1,30,3334,79,2,50.68649100,15.55693900,464.20,31414,1434530614,594.42
30,3335,1,30,3335,82,2,50.68677200,15.55695100,466.00,31415,1434530615,646.78
30,3336,1,30,3336,83,2,50.68705600,15.55696200,467.00,31416,1434530616,381.21
30,3337,1,30,3337,86,1,50.68734300,15.55697200,467.40,31417,1434530617,337.54
30,3338,1,30,3338,90,1,50.68763300,15.55697900,467.50,31418,1434530618,609.05
30,3339,1,30,3339,93,1,50.68792700,15.55698500,467.20,31419,1434530619,673.10
30,3340,1,30,3340,95,1,50.68822400,15.55698900,466.80,31420,1434530620,348.30
30,3341,1,30,3341,97,1,50.68852300,15.55699300,466.30,31421,1434530621,108.24
30,3342,1,30,3342,101,1,50.68882400,15.55700200,466.20,31422,1434530622,513.80
30,3343,1,30,3343,104,1,50.68912600,15.55701700,466.50,31423,1434530623,127.85
30,3344,1,30,3344,107,2,50.68943000,15.55703900,467.00,31424,1434530624,650.77
30,3345,1,30,3345,109,2,50.68973500,15.55706800,467.50,31425,1434530625,602.57
30,3346,1,30,3346,111,3,50.69004200,15.55710000,467.90,31426,1434530626,101.58
30,3347,1,30,3347,113,4,50.69035200,15.55713200,468.30,31427,1434530627,619.71
30,3348,1,30,3348,115,4,50.69066400,15.55716900,468.50,31428,1434530628,240.37
30,3349,1,30,3349,116,4,50.69098100,15.55720900,468.30,31429,1434530629,344.56
30,3350,1,30,3350,117,5,50.69130000,15.55724800,467.50,31430,1434530630,710.13
30,3351,1,30,3351,118,5,50.69162300,15.55729100,466.80,31431,1434530631,839.29
30,3352,1,30,3352,118,5,50.69194900,15.55734200,466.20,31432,1434530632,778.86
30,3353,1,30,3353,118,5,50.69227700,15.55740000,466.10,31433,1434530633,232.90
30,3354,1,30,3354,117,6,50.69260900,15.55745900,465.80,31434,1434530634,572.84
30,3355,1,30,3355,113,6,50.69294200,15.55751500,464.90,31435,1434530635,256.26
30,3356,1,30,3356,107,6,50.69327800,15.55757500,463.70,31436,1434530636,445.46
30,3357,1,30,3357,104,6,50.69361300,15.55764200,462.00,31437,1434530637,236.07
30,3358,1,30,3358,103,7,50.69395000,15.55771300,460.00,31438,1434530638,62.77
30,3359,1,30,3359,104,7,50.69428800,15.55778000,458.00,31439,1434530639,264.18
30,3360,1,30,3360,105,7,50.69462500,15.55784100,455.90,31440,1434530640,180.21
30,3361,1,30,3361,106,7,50.69496200,15.55789800,453.70,31441,1434530641,418.25
30,3362,1,30,3362,105,6,50.69529800,15.55794400,451.20,31442,1434530642,604.04
30,3363,1,30,3363,104,6,50.69563300,15.55798200,449.50,31443,1434530643,34.81
30,3364,1,30,3364,104,5,50.69596600,15.55800900,449.20,31444,1434530644,624.19
30,3365,1,30,3365,106,3,50.69596600,15.55800900,449.20,31444,1434530644,440.52
30,3366,1,30,3366,107,2,50.69629700,15.55802800,449.80,31445,1434530645,31.08
30,3367,1,30,3367,107,2,50.69662600,15.55804000,450.60,31446,1434530646,38.09
30,3368,1,30,3368,109,1,50.69695200,15.55804700,451.40,31447,1434530647,546.03
30,3369,1,30,3369,110,1,50.69727500,15.55804600,452.00,31448,1434530648,447.83
30,3370,1,30,3370,110,359,50.69759700,15.55803200,452.30,31449,1434530649,32.04
30,3371,1,30,3371,111,358,50.69791800,15.55801200,451.90,31450,1434530650,179.03
30,3372,1,30,3372,112,358,50.69823900,15.55798900,451.20,31451,1434530651,92.65
30,3373,1,30,3373,112,358,50.69888400,15.55794200,450.20,31453,1434530653,389.49
30,3374,1,30,3374,112,357,50.69920900,15.55792800,450.50,31454,1434530654,115.39
30,3375,1,30,3375,110,358,50.69953400,15.55792500,451.10,31455,1434530655,138.36
30,3376,1,30,3376,109,359,50.69986000,15.55793100,451.40,31456,1434530656,8.99
30,3377,1,30,3377,107,0,50.70018600,15.55794100,451.10,31457,1434530657,125.99
30,3378,1,30,3378,106,1,50.70051200,15.55795500,450.00,31458,1434530658,152.77
30,3379,1,30,3379,106,1,50.70083600,15.55796600,448.60,31459,1434530659,370.55
30,3380,1,30,3380,106,1,50.70115700,15.55797300,447.10,31460,1434530660,232.55
30,3381,1,30,3381,105,1,50.70147500,15.55798100,445.50,31461,1434530661,498.88
30,3382,1,30,3382,102,1,50.70179100,15.55799400,443.70,31462,1434530662,599.60
30,3383,1,30,3383,99,1,50.70210400,15.55801100,442.00,31463,1434530663,728.12
30,3384,1,30,3384,96,2,50.70241500,15.55803200,440.40,31464,1434530664,604.46
30,3385,1,30,3385,96,2,50.70272300,15.55805500,438.60,31465,1434530665,304.09
30,3386,1,30,3386,96,3,50.70302900,15.55807700,437.00,31466,1434530666,453.56
30,3387,1,30,3387,96,2,50.70333100,15.55810300,435.50,31467,1434530667,254.01
30,3388,1,30,3388,96,3,50.70363100,15.55813100,434.00,31468,1434530668,221.46
30,3389,1,30,3389,95,4,50.70392900,15.55816200,432.30,31469,1434530669,417.75
30,3390,1,30,3390,95,4,50.70422300,15.55819500,430.70,31470,1434530670,565.27
30,3391,1,30,3391,95,4,50.70451500,15.55823100,429.20,31471,1434530671,191.50
30,3392,1,30,3392,95,4,50.70480400,15.55826600,427.70,31472,1434530672,646.82
30,3393,1,30,3393,94,4,50.70509100,15.55830200,426.40,31473,1434530673,539.05
30,3394,1,30,3394,94,4,50.70537500,15.55833900,424.90,31474,1434530674,376.40
30,3395,1,30,3395,93,5,50.70565600,15.55838000,423.40,31475,1434530675,281.64
30,3396,1,30,3396,94,5,50.70593300,15.55842500,422.00,31476,1434530676,291.24
30,3397,1,30,3397,96,5,50.70620800,15.55847300,420.80,31477,1434530677,31.07
30,3398,1,30,3398,99,6,50.70648000,15.55852200,420.10,31478,1434530678,21.50
30,3399,1,30,3399,100,6,50.70674900,15.55856900,419.60,31479,1434530679,456.20
30,3400,1,30,3400,104,7,50.70701600,15.55861400,419.50,31480,1434530680,55.76
30,3401,1,30,3401,107,6,50.70728100,15.55865600,419.70,31481,1434530681,66.85
30,3402,1,30,3402,109,6,50.70754300,15.55869300,420.10,31482,1434530682,194.07
30,3403,1,30,3403,109,5,50.70780400,15.55872800,421.00,31483,1434530683,458.73
30,3404,1,30,3404,109,5,50.70806300,15.55876200,422.20,31484,1434530684,106.39
30,3405,1,30,3405,109,5,50.70832000,15.55879100,423.80,31485,1434530685,625.21
30,3406,1,30,3406,108,3,50.70857700,15.55881200,425.30,31486,1434530686,419.12
30,3407,1,30,3407,108,3,50.70883200,15.55882600,426.40,31487,1434530687,329.22
30,3408,1,30,3408,108,2,50.70908700,15.55883800,427.30,31488,1434530688,87.03
30,3409,1,30,3409,108,2,50.70934000,15.55884800,427.90,31489,1434530689,393.66
30,3410,1,30,3410,109,2,50.70959300,15.55885500,427.80,31490,1434530690,16.41
30,3411,1,30,3411,110,1,50.70984500,15.55886200,427.40,31491,1434530691,692.97
30,3412,1,30,3412,111,1,50.71009800,15.55886900,426.60,31492,1434530692,416.82
30,3413,1,30,3413,112,1,50.71035000,15.55887600,425.30,31493,1434530693,861.42
30,3414,1,30,3414,113,1,50.71060300,15.55888500,423.80,31494,1434530694,409.36
30,3415,1,30,3415,115,1,50.71085600,15.55889700,422.40,31495,1434530695,704.22
30,3416,1,30,3416,117,2,50.71110900,15.55891100,421.00,31496,1434530696,758.68
30,3417,1,30,3417,119,2,50.71136200,15.55892800,419.60,31497,1434530697,248.20
30,3418,1,30,3418,121,2,50.71161400,15.55895200,418.50,31498,1434530698,599.72
30,3419,1,30,3419,125,3,50.71186700,15.55898200,417.40,31499,1434530699,401.76
30,3420,1,30,3420,127,4,50.71212000,15.55901400,416.30,31500,1434530700,108.59
30,3421,1,30,3421,128,4,50.71237400,15.55904600,415.20,31501,1434530701,560.21
30,3422,1,30,3422,128,5,50.71263000,15.55908000,414.40,31502,1434530702,578.39
30,3423,1,30,3423,127,5,50.71288600,15.55911600,413.60,31503,1434530703,202.33
30,3424,1,30,3424,125,5,50.71314300,15.55915200,413.20,31504,1434530704,208.45
30,3425,1,30,3425,123,5,50.71340100,15.55918500,413.40,31505,1434530705,565.74
30,3426,1,30,3426,122,5,50.71366000,15.55921800,413.80,31506,1434530706,467.83
30,3427,1,30,3427,120,5,50.71391900,15.55925000,414.00,31507,1434530707,255.97
30,3428,1,30,3428,120,5,50.71417900,15.55928100,414.00,31508,1434530708,89.91
30,3429,1,30,3429,120,5,50.71443900,15.55931000,413.80,31509,1434530709,479.39
30,3430,1,30,3430,120,4,50.71470000,15.55933500,413.50,31510,1434530710,398.28
30,3431,1,30,3431,120,4,50.71496000,15.55935700,413.10,31511,1434530711,494.32
30,3432,1,30,3432,118,3,50.71522100,15.55937700,412.70,31512,1434530712,141.22
30,3433,1,30,3433,117,3,50.71548100,15.55939600,412.40,31513,1434530713,15.94
30,3434,1,30,3434,116,3,50.71574100,15.55941300,412.00,31514,1434530714,541.28
30,3435,1,30,3435,115,3,50.71600100,15.55942700,411.50,31515,1434530715,237.30
30,3436,1,30,3436,114,2,50.71626100,15.55944000,410.90,31516,1434530716,253.08
30,3437,1,30,3437,112,2,50.71652100,15.55944700,410.60,31517,1434530717,107.00
30,3438,1,30,3438,110,1,50.71678000,15.55944900,410.80,31518,1434530718,181.45
30,3439,1,30,3439,109,0,50.71703700,15.55944600,410.80,31519,1434530719,231.01
30,3440,1,30,3440,107,359,50.71729400,15.55943900,410.50,31520,1434530720,530.43
30,3441,1,30,3441,105,359,50.71754900,15.55942600,409.90,31521,1434530721,321.17
30,3442,1,30,3442,103,359,50.71780400,15.55940900,409.20,31522,1434530722,36.63
30,3443,1,30,3443,102,358,50.71805700,15.55939300,408.40,31523,1434530723,416.10
30,3444,1,30,3444,102,358,50.71830900,15.55937600,408.00,31524,1434530724,166.15
30,3445,1,30,3445,100,357,50.71856100,15.55936000,407.60,31525,1434530725,369.64
30,3446,1,30,3446,98,358,50.71881200,15.55934300,407.10,31526,1434530726,86.25
30,3447,1,30,3447,97,357,50.71906100,15.55932600,406.80,31527,1434530727,104.46
30,3448,1,30,3448,96,357,50.71930800,15.55931400,406.80,31528,1434530728,294.40
30,3449,1,30,3449,94,358,50.71955500,15.55931100,407.10,31529,1434530729,267.80
30,3450,1,30,3450,92,359,50.71980200,15.55931600,407.50,31530,1434530730,297.31
30,3451,1,30,3451,91,0,50.72004700,15.55933500,408.10,31531,1434530731,140.53
20,3452,1,20,3452,90,2,50.72029000,15.55936700,408.80,31532,1434530732,199.07
